Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-05,29996.029296875,30007.48046875,29817.689453125,29974.240234375,11200,0,0
2017-04-06,29946.890625,29954.25,29817.58984375,29927.33984375,11300,0,0
2017-04-07,29850.7109375,29886.119140625,29668.44921875,29706.609375,14700,0,0
2017-04-10,29752.619140625,29831.3203125,29553.0390625,29575.740234375,10700,0,0
2017-04-11,29630.060546875,29804.509765625,29570.580078125,29788.349609375,10800,0,0
2017-04-12,29838.8203125,29838.8203125,29549.740234375,29643.48046875,8500,0,0
2017-04-13,29637.119140625,29660.48046875,29442.259765625,29461.44921875,10700,0,0
2017-04-17,29470.26953125,29494.080078125,29363.279296875,29413.66015625,6700,0,0
2017-04-18,29487.779296875,29701.189453125,29286.380859375,29319.099609375,12100,0,0
2017-04-19,29369.900390625,29388.25,29241.48046875,29336.5703125,11600,0,0
2017-04-20,29358.58984375,29453.060546875,29341.6796875,29422.390625,14600,0,0
2017-04-21,29575.66015625,29584.33984375,29259.419921875,29365.30078125,11300,0,0
2017-04-24,29407.6796875,29681.330078125,29392.990234375,29655.83984375,8900,0,0
2017-04-25,29825.140625,29961.8203125,29780.83984375,29943.240234375,8600,0,0
2017-04-26,30030.19921875,30167.08984375,29968.5703125,30133.349609375,10900,0,0
2017-04-27,30141.390625,30184.220703125,29973.400390625,30029.740234375,10700,0,0
2017-04-28,30064.599609375,30067.640625,29848.2109375,29918.400390625,11300,0,0
2017-05-02,30021.490234375,30069.240234375,29804.119140625,29921.1796875,11700,0,0
2017-05-03,29984.94921875,30020.58984375,29846.5703125,29894.80078125,11300,0,0
2017-05-04,30069.720703125,30169.94921875,30007.400390625,30126.2109375,22300,0,0
2017-05-05,30142.140625,30176.55078125,29823.599609375,29858.80078125,15900,0,0
2017-05-08,29915.119140625,30016.0390625,29877.41015625,29926.150390625,10000,0,0
2017-05-09,29977.5,30017.8203125,29911.439453125,29933.25,8400,0,0
2017-05-10,29988.779296875,30271.599609375,29987.439453125,30248.169921875,11000,0,0
2017-05-11,30309.7109375,30366.4296875,30207.109375,30250.98046875,10700,0,0
2017-05-12,30285.609375,30299.740234375,30111.44921875,30188.150390625,11100,0,0
2017-05-15,30287.369140625,30357.9609375,30273.619140625,30322.119140625,8000,0,0
2017-05-16,30391.48046875,30591.55078125,30363.369140625,30582.599609375,13600,0,0
2017-05-17,30616.529296875,30692.44921875,30519.140625,30658.76953125,14900,0,0
2017-05-18,30466.8203125,30575.830078125,30393.720703125,30434.7890625,16200,0,0
2017-05-19,30539.650390625,30712.349609375,30338.51953125,30464.919921875,13800,0,0
2017-05-22,30638.880859375,30712.150390625,30516.869140625,30570.970703125,11400,0,0
2017-05-23,30553.890625,30610.640625,30316.919921875,30365.25,18700,0,0
2017-05-24,30446.76953125,30534.150390625,30247.599609375,30301.640625,11300,0,0
2017-05-25,30374.810546875,30793.4296875,30352.259765625,30750.029296875,10000,0,0
2017-05-26,30765.76953125,31074.0703125,30745.5703125,31028.2109375,14600,0,0
2017-05-29,30944.380859375,31214.390625,30869.900390625,31109.279296875,14900,0,0
2017-05-30,31111.73046875,31220.380859375,31064.0390625,31159.400390625,9600,0,0
2017-05-31,31222.509765625,31255.279296875,31107.48046875,31145.80078125,13000,0,0
2017-06-01,31117.08984375,31213.119140625,31062.01953125,31137.58984375,8300,0,0
2017-06-02,31205.369140625,31332.560546875,31190.400390625,31273.2890625,8500,0,0
2017-06-05,31274.740234375,31355.419921875,31198.220703125,31309.490234375,9000,0,0
2017-06-06,31420.849609375,31430.3203125,31172.55078125,31190.560546875,13600,0,0
2017-06-07,31252.7109375,31346.990234375,31172.98046875,31271.279296875,9500,0,0
2017-06-08,31316.91015625,31354.509765625,31193.76953125,31213.359375,14000,0,0
2017-06-09,31196.859375,31289.990234375,31087.279296875,31262.060546875,9800,0,0
2017-06-12,31225.4296875,31225.4296875,31044.279296875,31095.69921875,6800,0,0
2017-06-13,31091.099609375,31260.76953125,31062.33984375,31103.490234375,13300,0,0
2017-06-14,31147.689453125,31190.359375,31054.939453125,31155.91015625,12700,0,0
2017-06-15,31222.890625,31229.439453125,31026.48046875,31075.73046875,12700,0,0
2017-06-16,31160.470703125,31182.73046875,31017.1796875,31056.400390625,13300,0,0
2017-06-19,31168.98046875,31362.150390625,31163.349609375,31311.5703125,7500,0,0
2017-06-20,31392.529296875,31392.529296875,31261.490234375,31297.529296875,8100,0,0
2017-06-21,31302.1796875,31336.439453125,31193.609375,31283.640625,35700,0,0
2017-06-22,31351.529296875,31522.869140625,31255.630859375,31290.740234375,10200,0,0
2017-06-23,31352.5703125,31365.390625,31110.390625,31138.2109375,89700,0,0
2017-06-27,31194.6796875,31294.9609375,30847.080078125,30958.25,15300,0,0
2017-06-28,30988.869140625,31000.48046875,30798.69921875,30834.3203125,9900,0,0
2017-06-29,30910.970703125,31097.919921875,30794.609375,30857.51953125,12300,0,0
2017-06-30,30824.970703125,30965.44921875,30680.66015625,30921.609375,9200,0,0
2017-07-03,31156.0390625,31258.330078125,31017.109375,31221.619140625,8100,0,0
2017-07-04,31331.2109375,31353.4609375,31166.369140625,31209.7890625,8700,0,0
2017-07-05,31272.720703125,31284.640625,31177.779296875,31245.560546875,6500,0,0
2017-07-06,31298.419921875,31460.69921875,31264.859375,31369.33984375,10100,0,0
2017-07-07,31373.51953125,31426.2890625,31286.619140625,31360.630859375,6200,0,0
2017-07-10,31510.619140625,31768.390625,31471.41015625,31715.640625,37900,0,0
2017-07-11,31789.5,31885.109375,31718.48046875,31747.08984375,9100,0,0
2017-07-12,31813.240234375,31865.689453125,31731.4296875,31804.8203125,8300,0,0
2017-07-13,31896.23046875,32091.51953125,31892.630859375,32037.380859375,10500,0,0
2017-07-14,32099.9296875,32109.75,31897.869140625,32020.75,7200,0,0
2017-07-17,32053.98046875,32131.919921875,32037.2109375,32074.779296875,10300,0,0
2017-07-18,31775.5390625,31911.609375,31626.439453125,31710.990234375,21600,0,0
2017-07-19,31882.80078125,31978.890625,31793.720703125,31955.349609375,11300,0,0
2017-07-20,32033.8203125,32057.119140625,31859.5,31904.400390625,11200,0,0
2017-07-21,32035.880859375,32062.23046875,31808.9296875,32028.890625,18000,0,0
2017-07-24,32100.220703125,32320.859375,32058.330078125,32245.869140625,11500,0,0
2017-07-25,32350.7109375,32374.30078125,32196.859375,32228.26953125,14100,0,0
2017-07-26,32255.990234375,32413.630859375,32226.080078125,32382.4609375,12400,0,0
2017-07-27,32519.439453125,32672.66015625,32325.330078125,32383.30078125,10900,0,0
2017-07-28,32381.359375,32381.359375,32104.66015625,32309.880859375,11300,0,0
2017-07-31,32412.19921875,32546.5,32324.44921875,32514.939453125,13100,0,0
2017-08-01,32579.80078125,32632.01953125,32462.25,32575.169921875,9000,0,0
2017-08-02,32641.580078125,32686.48046875,32394.890625,32476.740234375,10500,0,0
2017-08-03,32502.55078125,32502.55078125,32194.580078125,32237.880859375,12600,0,0
2017-08-04,32191.119140625,32352.189453125,32107.990234375,32325.41015625,11300,0,0
2017-08-07,32377.80078125,32396.140625,32235.8203125,32273.669921875,10400,0,0
2017-08-08,32341.05078125,32354.76953125,31915.19921875,32014.189453125,9400,0,0
2017-08-09,31926.140625,31967.279296875,31731.91015625,31797.83984375,9300,0,0
2017-08-10,31750.73046875,31756.26953125,31422.80078125,31531.330078125,13000,0,0
2017-08-11,31355.919921875,31379.19921875,31128.01953125,31213.58984375,15200,0,0
2017-08-14,31299.51953125,31526.400390625,31298.900390625,31449.029296875,9700,0,0
2017-08-16,31566.240234375,31805.990234375,31399.349609375,31770.890625,12500,0,0
2017-08-17,31919.169921875,31937.509765625,31714.099609375,31795.4609375,8500,0,0
2017-08-18,31729.880859375,31729.880859375,31349.130859375,31524.6796875,16400,0,0
2017-08-21,31609.9296875,31641.810546875,31220.529296875,31258.849609375,23600,0,0
2017-08-22,31393.9296875,31484.279296875,31241.5,31291.849609375,10800,0,0
2017-08-23,31407.470703125,31593.390625,31379.25,31568.009765625,10000,0,0
2017-08-24,31673.439453125,31678.189453125,31546.05078125,31596.060546875,8900,0,0
2017-08-28,31756.869140625,31809.69921875,31701.669921875,31750.8203125,10100,0,0
2017-08-29,31724.83984375,31739.80078125,31360.810546875,31388.390625,6800,0,0
2017-08-30,31534.5703125,31727.98046875,31533.01953125,31646.4609375,5400,0,0
2017-08-31,31685.439453125,31757.1796875,31551.849609375,31730.490234375,17900,0,0
2017-09-01,31769.33984375,31944.099609375,31707.26953125,31892.23046875,6600,0,0
2017-09-04,31932.19921875,31932.19921875,31560.3203125,31702.25,7600,0,0
2017-09-05,31755.16015625,31863.470703125,31674.23046875,31809.55078125,8000,0,0
2017-09-06,31713.5,31727.849609375,31586.529296875,31661.970703125,7400,0,0
2017-09-07,31738.740234375,31814.9609375,31620.439453125,31662.740234375,10200,0,0
2017-09-08,31694.150390625,31763.69921875,31619.0,31687.51953125,7800,0,0
2017-09-11,31798.310546875,31952.869140625,31797.890625,31882.16015625,8700,0,0
2017-09-12,32029.150390625,32172.4609375,31950.240234375,32158.66015625,7000,0,0
2017-09-13,32188.94921875,32348.30078125,32126.76953125,32186.41015625,8900,0,0
2017-09-14,32289.259765625,32328.609375,32186.83984375,32241.9296875,9100,0,0
2017-09-15,32207.630859375,32356.109375,32138.380859375,32272.609375,8900,0,0
2017-09-18,32361.369140625,32508.060546875,32361.25,32423.759765625,9500,0,0
2017-09-19,32522.439453125,32524.109375,32358.630859375,32402.369140625,57400,0,0
2017-09-20,32467.099609375,32499.880859375,32383.8203125,32400.509765625,10500,0,0
2017-09-21,32406.419921875,32462.609375,32164.419921875,32370.0390625,8700,0,0
2017-09-22,32339.5,32342.810546875,31886.08984375,31922.439453125,9600,0,0
2017-09-25,31986.400390625,32016.51953125,31474.560546875,31626.630859375,12200,0,0
2017-09-26,31685.810546875,31693.58984375,31455.650390625,31599.759765625,10000,0,0
2017-09-27,31785.240234375,31797.4609375,31100.80078125,31159.810546875,9800,0,0
2017-09-28,31216.359375,31340.91015625,31081.830078125,31282.48046875,8300,0,0
2017-09-29,31367.25,31523.869140625,31243.7109375,31283.720703125,7700,0,0
2017-10-03,31537.810546875,31615.279296875,31440.48046875,31497.380859375,7100,0,0
2017-10-04,31522.169921875,31752.16015625,31457.779296875,31671.7109375,5900,0,0
2017-10-05,31725.849609375,31772.41015625,31562.25,31592.029296875,5900,0,0
2017-10-06,31633.33984375,31844.279296875,31632.810546875,31814.220703125,8300,0,0
2017-10-09,31862.19921875,31935.630859375,31781.75,31846.890625,5800,0,0
2017-10-10,31910.8203125,31994.76953125,31896.900390625,31924.41015625,7200,0,0
2017-10-11,31975.58984375,32098.4609375,31769.400390625,31833.990234375,8600,0,0
2017-10-12,31887.470703125,32209.029296875,31813.669921875,32182.220703125,7800,0,0
2017-10-13,32247.740234375,32508.58984375,32247.740234375,32432.689453125,15500,0,0
2017-10-16,32488.23046875,32687.3203125,32445.4296875,32633.640625,9200,0,0
2017-10-17,32654.41015625,32699.859375,32556.740234375,32609.16015625,5500,0,0
2017-10-18,32518.560546875,32670.3203125,32462.849609375,32584.349609375,14100,0,0
2017-10-19,32656.75,32663.060546875,32319.369140625,32389.9609375,2500,0,0
2017-10-23,32411.859375,32614.890625,32312.740234375,32506.720703125,8400,0,0
2017-10-24,32619.259765625,32670.369140625,32502.080078125,32607.33984375,8400,0,0
2017-10-25,32995.28125,33117.328125,32804.6015625,33042.5,29900,0,0
2017-10-26,33025.171875,33196.171875,32835.05859375,33147.12890625,15500,0,0
2017-10-27,33228.3203125,33286.51171875,33109.41015625,33157.21875,18300,0,0
2017-10-30,33260.1015625,33340.171875,33206.9296875,33266.16015625,14000,0,0
2017-10-31,33254.9296875,33294.30078125,33164.28125,33213.12890625,11500,0,0
2017-11-01,33344.23046875,33651.51953125,33340.62109375,33600.26953125,14200,0,0
2017-11-02,33615.83984375,33657.5703125,33527.0,33573.21875,12400,0,0
2017-11-03,33667.33984375,33733.7109375,33531.94140625,33685.55859375,199700,0,0
2017-11-06,33710.1484375,33848.421875,33582.37890625,33731.19140625,13100,0,0
2017-11-07,33781.01171875,33865.94921875,33341.8203125,33370.76171875,16300,0,0
2017-11-08,33417.3515625,33484.69921875,33157.6796875,33218.80859375,283000,0,0
2017-11-09,33376.62109375,33463.80078125,33111.5390625,33250.9296875,14100,0,0
2017-11-10,33235.75,33380.421875,33108.08984375,33314.55859375,21200,0,0
2017-11-13,33397.41015625,33417.30078125,32999.98046875,33033.55859375,18200,0,0
2017-11-14,32990.03125,33126.55078125,32907.109375,32941.87109375,12000,0,0
2017-11-15,32944.94140625,32944.94140625,32683.58984375,32760.439453125,11300,0,0
2017-11-16,32829.8203125,33165.1484375,32829.8203125,33106.8203125,9600,0,0
2017-11-17,33388.46875,33520.8203125,33278.91015625,33342.80078125,11300,0,0
2017-11-20,33365.83984375,33449.53125,33288.2109375,33359.8984375,7900,0,0
2017-11-21,33438.28125,33625.05078125,33437.609375,33478.3515625,14800,0,0
2017-11-22,33569.0703125,33654.53125,33465.23046875,33561.55078125,13100,0,0
2017-11-23,33575.91015625,33670.19140625,33468.30078125,33588.078125,7100,0,0
2017-11-24,33670.0,33738.53125,33639.98046875,33679.23828125,7800,0,0
2017-11-27,33640.51171875,33745.171875,33540.4609375,33724.44140625,8900,0,0
2017-11-28,33726.6484375,33770.1484375,33576.6484375,33618.58984375,8100,0,0
2017-11-29,33664.26953125,33728.80859375,33553.12109375,33602.76171875,6600,0,0
2017-11-30,33542.5,33576.19921875,33108.71875,33149.3515625,7400,0,0
2017-12-01,33247.66015625,33300.80859375,32797.78125,32832.94140625,9200,0,0
2017-12-04,32968.01953125,33008.46875,32785.76171875,32869.71875,9600,0,0
2017-12-05,32814.03125,32893.05078125,32682.51953125,32802.44140625,8600,0,0
2017-12-06,32798.5,32804.75,32565.16015625,32597.1796875,9600,0,0
2017-12-07,32615.05078125,32992.44921875,32598.119140625,32949.2109375,9500,0,0
2017-12-08,33034.19921875,33285.6796875,33034.19921875,33250.30078125,14200,0,0
2017-12-11,33317.71875,33535.96875,33313.171875,33455.7890625,12000,0,0
2017-12-12,33426.58984375,33458.41015625,33179.75,33227.98828125,8200,0,0
2017-12-13,33229.73046875,33404.26171875,32988.8203125,33053.0390625,24500,0,0
2017-12-14,33114.69140625,33321.51953125,32886.9296875,33246.69921875,11200,0,0
2017-12-15,33456.01953125,33621.9609375,33405.8203125,33462.96875,24200,0,0
2017-12-18,33364.51953125,33801.8984375,32595.630859375,33601.6796875,21100,0,0
2017-12-19,33732.078125,33862.0703125,33666.62109375,33836.73828125,20600,0,0
2017-12-20,33928.58984375,33956.30859375,33754.94140625,33777.37890625,7100,0,0
2017-12-21,33826.25,33860.98828125,33707.80078125,33756.28125,9900,0,0
2017-12-22,33768.46875,33964.28125,33767.73046875,33940.30078125,7800,0,0
2017-12-26,33980.76171875,34061.87890625,33889.75,34010.609375,12900,0,0
2017-12-27,34087.3203125,34137.96875,33839.51171875,33911.80859375,10900,0,0
2017-12-28,33928.859375,34023.6484375,33752.03125,33848.03125,9500,0,0
2017-12-29,33889.390625,34086.05078125,33889.390625,34056.828125,12100,0,0
2018-01-01,34059.98828125,34101.12890625,33766.1484375,33812.75,7500,0,0
2018-01-02,33913.55078125,33964.140625,33703.37109375,33812.26171875,10600,0,0
2018-01-03,33929.609375,33998.37109375,33765.4296875,33793.37890625,9000,0,0
2018-01-04,33912.48828125,33995.3984375,33802.12890625,33969.640625,10500,0,0
2018-01-05,34021.26953125,34188.8515625,34020.83984375,34153.8515625,14700,0,0
2018-01-08,34216.328125,34385.671875,34216.328125,34352.7890625,13500,0,0
2018-01-09,34431.609375,34488.03125,34343.41015625,34443.19140625,11200,0,0
2018-01-10,34538.78125,34565.62890625,34311.62890625,34433.0703125,8500,0,0
2018-01-11,34471.48046875,34558.87890625,34400.609375,34503.48828125,8100,0,0
2018-01-12,34578.98828125,34638.421875,34342.16015625,34592.390625,7800,0,0
2018-01-15,34687.2109375,34963.69140625,34687.2109375,34843.51171875,14600,0,0
2018-01-16,34877.7109375,34936.03125,34735.55078125,34771.05078125,53600,0,0
2018-01-17,34753.80078125,35118.609375,34700.8203125,35081.8203125,35000,0,0
2018-01-18,35366.44921875,35507.359375,35166.44140625,35260.2890625,15700,0,0
2018-01-19,35339.109375,35542.171875,35221.16015625,35511.578125,35200,0,0
2018-01-22,35613.96875,35827.69921875,35544.6796875,35798.01171875,13700,0,0
2018-01-23,35868.19140625,36170.828125,35863.98046875,36139.98046875,27000,0,0
2018-01-24,36161.62109375,36268.19140625,36036.51171875,36161.640625,25200,0,0
2018-01-25,36208.390625,36247.01953125,35823.3515625,36050.44140625,15100,0,0
2018-01-29,36106.359375,36443.98046875,36093.359375,36283.25,16900,0,0
2018-01-30,36277.12109375,36291.8203125,35993.41015625,36033.73046875,18100,0,0
2018-01-31,35951.640625,36050.69140625,35818.41015625,35965.01953125,11000,0,0
2018-02-01,36048.98828125,36256.828125,35501.73828125,35906.66015625,25200,0,0
2018-02-02,35707.6015625,35738.12890625,35006.41015625,35066.75,18000,0,0
2018-02-05,34718.8515625,34874.171875,34520.80078125,34757.16015625,23500,0,0
2018-02-06,33753.78125,34521.01171875,33482.80859375,34195.94140625,22900,0,0
2018-02-07,34563.30078125,34666.328125,34008.421875,34082.7109375,13100,0,0
2018-02-08,34208.109375,34634.3515625,34108.76171875,34413.16015625,35700,0,0
2018-02-09,34002.44921875,34070.73046875,33849.6484375,34005.76171875,15200,0,0
2018-02-12,34203.33984375,34351.33984375,34115.12109375,34300.46875,15500,0,0
2018-02-14,34436.98046875,34473.4296875,34028.6796875,34155.94921875,21100,0,0
2018-02-15,34207.5703125,34535.078125,34186.01171875,34297.46875,13000,0,0
2018-02-16,34411.23828125,34508.23828125,33957.328125,34010.76171875,18000,0,0
2018-02-19,34053.94921875,34122.9609375,33554.37109375,33774.66015625,18000,0,0
2018-02-20,33913.94140625,33960.94921875,33657.890625,33703.58984375,19200,0,0
2018-02-21,33813.828125,33911.359375,33702.5,33844.859375,17700,0,0
2018-02-22,33817.08984375,33868.73828125,33691.421875,33819.5,11800,0,0
2018-02-23,33832.0,34167.6015625,33832.0,34142.1484375,21600,0,0
2018-02-26,34225.71875,34483.390625,34225.71875,34445.75,8400,0,0
2018-02-27,34558.55859375,34610.7890625,34314.87109375,34346.390625,12700,0,0
2018-02-28,34155.62890625,34302.73828125,34076.44921875,34184.0390625,12000,0,0
2018-03-01,34141.21875,34278.62890625,34015.7890625,34046.94140625,11300,0,0
2018-03-05,34034.28125,34034.28125,33653.41015625,33746.78125,16900,0,0
2018-03-06,34047.4296875,34060.12890625,33209.76171875,33317.19921875,11800,0,0
2018-03-07,33279.390625,33331.2109375,32991.140625,33033.08984375,10700,0,0
2018-03-08,33244.51953125,33439.96875,33037.48046875,33351.5703125,15500,0,0
2018-03-09,33465.05078125,33519.48828125,33256.421875,33307.140625,8200,0,0
2018-03-12,33468.16015625,33962.48046875,33468.16015625,33917.94140625,12200,0,0
2018-03-13,33818.21875,34077.3203125,33722.9609375,33856.78125,14300,0,0
2018-03-14,33733.55078125,33875.1484375,33580.69140625,33835.73828125,9300,0,0
2018-03-15,33843.46875,33866.28125,33637.28125,33685.5390625,17300,0,0
2018-03-16,33685.859375,33691.3203125,33119.921875,33176.0,12700,0,0
2018-03-19,33268.96875,33275.7890625,32856.5390625,32923.12109375,9800,0,0
2018-03-20,32876.48046875,33102.73828125,32810.859375,32996.76171875,14600,0,0
2018-03-21,33090.8203125,33354.9296875,33070.53125,33136.1796875,10100,0,0
2018-03-22,33206.98828125,33281.76953125,32963.30859375,33006.26953125,12900,0,0
2018-03-23,32650.890625,32720.029296875,32483.83984375,32596.5390625,11400,0,0
2018-03-26,32536.439453125,33115.41015625,32515.169921875,33066.41015625,16400,0,0
2018-03-27,33172.98046875,33371.0390625,33077.12890625,33174.390625,15100,0,0
2018-03-28,33098.08984375,33104.109375,32917.66015625,32968.6796875,12300,0,0
2018-04-02,33030.87109375,33289.33984375,32997.87890625,33255.359375,7600,0,0
2018-04-03,33197.421875,33402.94140625,33153.828125,33370.62890625,11100,0,0
2018-04-04,33437.51953125,33505.53125,32972.55859375,33019.0703125,9700,0,0
2018-04-05,33289.9609375,33637.4609375,33267.859375,33596.80078125,11000,0,0
2018-04-06,33608.58984375,33697.51171875,33501.37109375,33626.96875,10800,0,0
2018-04-09,33653.609375,33846.5,33578.91015625,33788.5390625,37400,0,0
2018-04-10,33880.109375,33949.98046875,33813.30078125,33880.25,13600,0,0
2018-04-11,33970.3515625,33981.5390625,33750.73828125,33940.44140625,9300,0,0
2018-04-12,33987.55078125,34177.44140625,33924.87890625,34101.12890625,6600,0,0
2018-04-13,34167.53125,34313.140625,34103.53125,34192.6484375,8300,0,0
2018-04-16,33944.73046875,34341.4609375,33899.33984375,34305.4296875,7100,0,0
2018-04-17,34381.80078125,34434.140625,34229.828125,34395.05859375,10400,0,0
2018-04-18,34443.421875,34591.80859375,34270.0390625,34331.6796875,8200,0,0
2018-04-19,34403.671875,34478.8203125,34358.91015625,34427.2890625,7600,0,0
2018-04-20,34434.140625,34487.328125,34311.2890625,34415.578125,10200,0,0
2018-04-23,34493.69140625,34663.94921875,34259.26953125,34450.76953125,9500,0,0
2018-04-24,34491.37890625,34706.7109375,34465.48828125,34616.640625,8400,0,0
2018-04-25,34593.171875,34631.26953125,34400.55859375,34501.26953125,7800,0,0
2018-04-26,34532.94921875,34747.96875,34505.62109375,34713.6015625,10000,0,0
2018-04-27,34747.0390625,35065.37109375,34744.73046875,34969.69921875,16200,0,0
2018-04-30,35021.19921875,35213.30078125,35004.0,35160.359375,6900,0,0
2018-05-02,35328.91015625,35357.1484375,35072.421875,35176.421875,8700,0,0
2018-05-03,35257.30859375,35257.30859375,35020.078125,35103.140625,7700,0,0
2018-05-04,35144.9609375,35206.55078125,34847.609375,34915.37890625,7800,0,0
2018-05-07,34983.58984375,35259.80859375,34977.73828125,35208.140625,12600,0,0
2018-05-08,35349.8515625,35388.87109375,35136.01171875,35216.3203125,14200,0,0
2018-05-09,35198.078125,35404.828125,35134.19921875,35319.3515625,9400,0,0
2018-05-10,35353.9609375,35500.76171875,35203.8515625,35246.26953125,8400,0,0
2018-05-11,35287.98828125,35596.1484375,35262.05859375,35535.7890625,8900,0,0
2018-05-14,35555.828125,35642.71875,35456.55859375,35556.7109375,9000,0,0
2018-05-15,35537.8515625,35993.53125,35497.921875,35543.94140625,12000,0,0
2018-05-16,35452.3515625,35543.890625,35241.62890625,35387.87890625,10900,0,0
2018-05-17,35483.62109375,35510.01171875,35087.8203125,35149.12109375,11000,0,0
2018-05-18,35143.58984375,35163.109375,34821.62109375,34848.30078125,9500,0,0
2018-05-21,34873.16015625,34973.94921875,34593.8203125,34616.12890625,6500,0,0
2018-05-22,34601.48828125,34754.6015625,34550.21875,34651.23828125,12000,0,0
2018-05-23,34656.62890625,34668.46875,34302.890625,34344.91015625,11300,0,0
2018-05-24,34404.140625,34741.4609375,34367.828125,34663.109375,15800,0,0
2018-05-25,34753.46875,35017.9296875,34700.51953125,34924.87109375,10300,0,0
2018-05-28,35074.3203125,35240.9609375,35006.5,35165.48046875,11200,0,0
2018-05-29,35213.140625,35234.140625,34922.1796875,34949.23828125,8400,0,0
2018-05-30,34876.12890625,35017.44921875,34735.109375,34906.109375,10900,0,0
2018-05-31,35083.80859375,35416.03125,34926.078125,35322.37890625,22900,0,0
2018-06-01,35373.98046875,35438.21875,35177.3515625,35227.26171875,11900,0,0
2018-06-04,35503.23828125,35555.58984375,34982.25,35011.890625,29400,0,0
2018-06-05,35029.44921875,35073.12109375,34784.6796875,34903.2109375,8300,0,0
2018-06-06,34932.48828125,35230.5390625,34896.37109375,35178.87890625,10100,0,0
2018-06-07,35278.37890625,35628.48828125,35278.37890625,35463.078125,8800,0,0
2018-06-08,35406.46875,35484.94140625,35260.0,35443.671875,9900,0,0
2018-06-11,35472.58984375,35704.83984375,35444.48828125,35483.46875,11100,0,0
2018-06-12,35525.30078125,35743.078125,35479.0703125,35692.51953125,11100,0,0
2018-06-13,35835.44140625,35877.41015625,35715.9609375,35739.16015625,11900,0,0
2018-06-14,35743.1015625,35749.87890625,35488.55078125,35599.8203125,9800,0,0
2018-06-15,35656.26171875,35675.19921875,35419.6796875,35622.140625,9000,0,0
2018-06-18,35698.4296875,35721.55078125,35518.73046875,35548.26171875,8100,0,0
2018-06-19,35552.46875,35552.46875,35249.05859375,35286.73828125,9000,0,0
2018-06-20,35329.609375,35571.37109375,35329.51171875,35547.328125,10200,0,0
2018-06-21,35644.05078125,35678.69140625,35396.96875,35432.390625,62300,0,0
2018-06-22,35428.421875,35741.26171875,35344.48828125,35689.6015625,14700,0,0
2018-06-25,35783.75,35806.96875,35430.109375,35470.3515625,11800,0,0
2018-06-26,35355.71875,35616.640625,35338.08984375,35490.0390625,11500,0,0
2018-06-27,35543.890625,35618.8515625,35154.2109375,35217.109375,11300,0,0
2018-06-28,35207.19140625,35282.3984375,34937.1484375,35037.640625,13000,0,0
2018-06-29,35128.16015625,35459.05078125,35099.6484375,35423.48046875,37800,0,0
2018-07-02,35545.21875,35578.23828125,35106.5703125,35264.41015625,14800,0,0
2018-07-03,35344.2109375,35445.2109375,35195.62890625,35378.6015625,7700,0,0
2018-07-04,35385.51953125,35667.30859375,35309.671875,35645.3984375,11900,0,0
2018-07-05,35703.171875,35748.26171875,35517.7890625,35574.55078125,19300,0,0
2018-07-06,35543.66015625,35799.7109375,35532.2109375,35657.859375,14600,0,0
2018-07-09,35835.1015625,35977.37109375,35779.71875,35934.71875,8400,0,0
2018-07-10,36068.26953125,36274.328125,36019.62890625,36239.62109375,8800,0,0
2018-07-11,36299.26171875,36362.30078125,36169.69921875,36265.9296875,9400,0,0
2018-07-12,36424.23046875,36699.53125,36422.078125,36548.41015625,12300,0,0
2018-07-13,36635.140625,36740.0703125,36501.609375,36541.62890625,11900,0,0
2018-07-16,36658.7109375,36658.7109375,36298.94140625,36323.76953125,9600,0,0
2018-07-17,36390.98828125,36549.55078125,36261.78125,36519.9609375,9200,0,0
2018-07-18,36722.41015625,36747.87109375,36320.921875,36373.44140625,18400,0,0
2018-07-19,36509.078125,36515.578125,36279.328125,36351.23046875,9400,0,0
2018-07-20,36377.03125,36567.33984375,36335.609375,36496.37109375,16300,0,0
2018-07-23,36501.05078125,36749.69140625,36491.828125,36718.6015625,8100,0,0
2018-07-24,36859.390625,36902.05859375,36709.71875,36825.1015625,11600,0,0
2018-07-25,36928.05859375,36947.1796875,36803.1484375,36858.23046875,11000,0,0
2018-07-26,36928.37890625,37061.62109375,36852.53125,36984.640625,17800,0,0
2018-07-27,37253.859375,37368.62109375,37134.87890625,37336.8515625,14700,0,0
2018-07-30,37491.390625,37533.5,37292.44921875,37494.3984375,14100,0,0
2018-07-31,37534.94921875,37644.58984375,37298.75,37606.578125,14000,0,0
2018-08-01,37643.87109375,37711.87109375,37432.91015625,37521.62109375,16100,0,0
2018-08-02,37529.69140625,37529.69140625,37128.98828125,37165.16015625,11700,0,0
2018-08-03,37327.16015625,37582.26953125,37319.609375,37556.16015625,17800,0,0
2018-08-06,37714.69921875,37805.25,37643.2890625,37691.890625,12400,0,0
2018-08-07,37849.2109375,37876.87109375,37586.87890625,37665.80078125,15900,0,0
2018-08-08,37756.23828125,37931.421875,37641.3984375,37887.55859375,9400,0,0
2018-08-09,37994.51171875,38076.23046875,37939.28125,38024.37109375,15300,0,0
2018-08-10,38050.0703125,38051.44921875,37815.75,37869.23046875,15600,0,0
2018-08-13,37693.19140625,37799.5390625,37559.26171875,37644.8984375,11400,0,0
2018-08-14,37749.58984375,37932.3984375,37689.7109375,37852.0,11300,0,0
